,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,file,label
0,0.0096171875,0.033090625,0.12561875,0.220178125,0.18431875,0.2651140625,0.1620625,0.0,0.0010953125,0.039340625,0.1926671875,0.21545625,0.2782640625,0.1689390625,0.1042375,0.0,0.1664015625,0.0872484375,0.108059375,0.1322546875,0.1375890625,0.2206078125,0.1478390625,0.0,beach_0.jpg,beach
1,0.0096171875,0.033090625,0.12561875,0.220178125,0.18431875,0.2651140625,0.1620625,0.0,0.0010953125,0.039340625,0.1926671875,0.21545625,0.2782640625,0.1689390625,0.1042375,0.0,0.1664015625,0.0872484375,0.108059375,0.1322546875,0.1375890625,0.2206078125,0.1478390625,0.0,beach_1.jpg,beach
2,0.000775,0.0102234375,0.058734375,0.12564375,0.30775625,0.1543203125,0.342546875,0.0,0.0058921875,0.050925,0.1490203125,0.486809375,0.2792359375,0.0260546875,0.0020625,0.0,0.613121875,0.0464421875,0.0448078125,0.168790625,0.0479125,0.05488125,0.02404375,0.0,beach_10.jpg,beach
3,0.08637362637362637,0.07653846153846154,0.2752930402930403,0.18134615384615385,0.07175824175824176,0.08497252747252747,0.22371794871794873,0.0,0.06692307692307692,0.09808608058608059,0.13395604395604396,0.2582783882783883,0.17464285714285716,0.1595970695970696,0.10851648351648352,0.0,0.04517399267399268,0.11255494505494505,0.09716117216117216,0.22755494505494506,0.2737820512820513,0.10232600732600733,0.14144688644688644,0.0,beach_100.jpg,beach
4,0.2156363509910137,0.5641653314489375,0.21008043456580164,0.010117882994247082,0.0,0.0,0.0,0.0,0.0681129994436046,0.36869429484756866,0.38057379587637524,0.12292212892101285,0.0402122799351222,0.01590122931888805,0.0035832716574284037,0.0,0.006259694271227009,0.04853582057823129,0.1264300280297304,0.2206976299393214,0.21626081952842865,0.16269299965356512,0.2191230079994961,0.0,beach_101.jpg,beach
5,0.2137219597821317,0.11739138852319368,0.2698346627429722,0.2934607243346498,0.10396499651513978,0.000542089367304267,0.001084178734608534,0.0,0.03471307984201967,0.17972521231833552,0.04931722553499058,0.11094439711918222,0.4586721391878985,0.14522832287875267,0.021399623118820828,0.0,0.03422584475593072,0.043025116807351764,0.09207129765869021,0.19109940886445184,0.1630882314979736,0.18114174346266038,0.2953483569529415,0.0,beach_102.jpg,beach
6,0.005772247942386831,0.020712448559670783,0.025493827160493827,0.1254198816872428,0.14960648148148148,0.16034979423868312,0.5126453189300412,0.0,0.011361882716049383,0.009930555555555555,0.07042309670781893,0.20188143004115228,0.18656828703703704,0.3055465534979424,0.21428819444444444,0.0,0.013600180041152264,0.00968042695473251,0.11004501028806585,0.2609111368312757,0.24731545781893005,0.20761638374485597,0.15083140432098766,0.0,beach_103.jpg,beach
7,0.20822481914301613,0.5590187349285847,0.22024114264514932,0.006638842515303283,0.0014487108143201631,0.0009868299016879986,0.003440920051938416,0.0,0.15367649786681506,0.18022630309775553,0.21850677054349843,0.21743461324429605,0.17054164347987386,0.0456093489148581,0.014004822852902986,0.0,0.08890929326655538,0.11798738638471526,0.12496939343350028,0.11424596549805231,0.10566314227416064,0.12869226488592098,0.31953255425709515,0.0,beach_104.jpg,beach
8,0.04310204081632653,0.04014421768707483,0.01904761904761905,0.026552380952380952,0.27031292517006805,0.1606829931972789,0.4401578231292517,0.0,0.03330068027210884,0.03943945578231293,0.027439455782312924,0.017172789115646257,0.14946394557823128,0.681891156462585,0.05129251700680272,0.0,0.04405714285714286,0.03653605442176871,0.02520544217687075,0.19925170068027212,0.2693061224489796,0.051978231292517,0.37366530612244897,0.0,beach_105.jpg,beach
9,0.9417386881510417,0.02980224609375,0.012010091145833334,0.0036653645833333334,0.002725830078125,0.00022135416666666666,0.00983642578125,0.0,0.36755452473958333,0.3910294596354167,0.13475789388020834,0.038778889973958335,0.020860595703125,0.013952229817708333,0.03306640625,0.0,0.2523046875,0.01499267578125,0.0159619140625,0.09025553385416667,0.18884073893229167,0.17967041015625,0.25797403971354166,0.0,beach_106.jpg,beach
10,0.0006764729817708334,0.00015513102213541666,9.028116861979167e-05,0.035053253173828125,0.21787516276041666,0.43393198649088544,0.31221771240234375,0.0,0.006646474202473958,0.10363388061523438,0.21548334757486978,0.2549476623535156,0.12438201904296875,0.09765243530273438,0.19725418090820312,0.0,0.23392613728841147,0.149444580078125,0.24194208780924478,0.08791224161783855,0.04279454549153646,0.052029927571614586,0.19195048014322916,0.0,beach_11.jpg,beach
11,0.07731572565885798,0.16916407393850658,0.16267701088945827,0.01272390876647145,0.04002190474011713,0.1053700928806735,0.4327272831259151,0.0,0.0020146069729136164,0.07072571605051245,0.16718521229868227,0.21636650118960468,0.1311453376647145,0.057098165263543194,0.3554644605600293,0.0,0.0021847547584187407,0.06019657073572474,0.12555762719619326,0.1746602763543192,0.37818562408491946,0.25916510340409954,5.0043466325036605e-05,0.0,beach_12.jpg,beach
