,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,file,label
0,0.2456927374301676,0.37594972067039106,0.06705586592178771,0.07516759776536312,0.1605586592178771,0.05377653631284916,0.021798882681564245,0.0,0.3686871508379888,0.3403966480446927,0.19711173184357542,0.04960335195530726,0.01906703910614525,0.013575418994413408,0.011558659217877095,0.0,0.30020670391061455,0.5037486033519553,0.1293798882681564,0.02729050279329609,0.018815642458100558,0.008966480446927374,0.01159217877094972,0.0,skyscraper_0.jpg,skyscraper
1,0.01454,0.10467666666666667,0.10302,0.135755,0.210705,0.24241666666666667,0.18888666666666667,0.0,0.001195,0.048405,0.120785,0.17164333333333334,0.306135,0.2738466666666667,0.07799,0.0,0.056646666666666665,0.148455,0.19091,0.23963666666666666,0.10727666666666667,0.11642333333333334,0.14065166666666667,0.0,skyscraper_1.jpg,skyscraper
2,0.0645593220338983,0.1556949152542373,0.220954802259887,0.14018079096045197,0.12242937853107344,0.21105649717514124,0.08512429378531074,0.0,0.017836158192090397,0.1156949152542373,0.20640112994350282,0.1812033898305085,0.15535593220338983,0.19577401129943503,0.12773446327683616,0.0,0.028429378531073447,0.1172090395480226,0.2101412429378531,0.20451977401129945,0.14638983050847457,0.1767457627118644,0.11656497175141244,0.0,skyscraper_10.jpg,skyscraper
3,0.01098901098901099,0.05215470803706098,0.11795949148890325,0.11429648782589959,0.17450980392156862,0.3824606765783236,0.14762982115923293,0.0,0.006205559146735617,0.03576815341521224,0.18469079939668176,0.2035444947209653,0.2771170006464124,0.1462292609351433,0.1464447317388494,0.0,0.009006679594914888,0.08003663003663003,0.21773324714501185,0.2678625296272355,0.1416181857358328,0.13954966602025426,0.14419306184012065,0.0,skyscraper_100.jpg,skyscraper
4,0.02703812210648148,0.06858000578703703,0.1919994212962963,0.25641456886574077,0.21170609085648148,0.22362196180555555,0.02063982928240741,0.0,0.011782045717592593,0.07205222800925926,0.23224283854166666,0.24431785300925926,0.24615162037037036,0.17658600983796297,0.01686740451388889,0.0,0.02549189814814815,0.1334942853009259,0.25356807002314813,0.25146122685185185,0.24792028356481483,0.08068033854166666,0.007383897569444444,0.0,skyscraper_101.jpg,skyscraper
5,0.04742590925106683,0.17191011235955056,0.14205065967192576,0.11407430607211369,0.09376345769878244,0.3140194965352543,0.11675605841130643,0.0,0.08464158477860861,0.13247073562228398,0.1590846807344478,0.2754570723877383,0.21617664330736405,0.12167325686097953,0.010496026308577693,0.0,0.3574051599263986,0.21582821125161492,0.2104568766393924,0.10353521512743218,0.08392123086559919,0.017092745566299965,0.011760560623262733,0.0,skyscraper_102.jpg,skyscraper
6,0.04998,0.06737,0.08903666666666667,0.12607888888888888,0.20125777777777779,0.18616,0.2801166666666667,0.0,0.02811,0.05513888888888889,0.10549666666666667,0.18549222222222223,0.1861288888888889,0.20856,0.23107333333333333,0.0,0.09086888888888889,0.10520777777777778,0.12052222222222223,0.13039555555555554,0.1579788888888889,0.1804588888888889,0.21456777777777777,0.0,skyscraper_103.jpg,skyscraper
7,0.11370615668435105,0.08237845332355537,0.07541737805227396,0.0793992276930481,0.08381650261828098,0.07283347274581477,0.4924488088826758,0.0,0.07177642057499055,0.10408669546584776,0.09863528549002533,0.27243872534977254,0.1690280849308476,0.14758625431128325,0.136448533877233,0.0,0.13664905867928637,0.128255663393338,0.2675573787397876,0.1664785553047404,0.11659657847394897,0.10791958382509653,0.07654318158380218,0.0,skyscraper_104.jpg,skyscraper
8,0.1591323150533677,0.15076524352840143,0.11787510734879156,0.06578333946755,0.038026009078640656,0.13097319347319347,0.33744479205005523,0.0,0.132039013617961,0.16627100969206232,0.137073671942093,0.0726567292356766,0.13541436633541898,0.17109403754140595,0.18545117163538216,0.0,0.1466982578824684,0.16095111029321554,0.1333225984541774,0.0962765304870568,0.16407649368175684,0.1515105508526561,0.14716445834866887,0.0,skyscraper_11.jpg,skyscraper
9,0.034196296296296294,0.18305925925925925,0.11354444444444445,0.12281481481481482,0.32107407407407407,0.1335962962962963,0.09171481481481482,0.0,0.049022222222222224,0.1778,0.11478518518518518,0.1611074074074074,0.30007407407407405,0.11267777777777778,0.08453333333333334,0.0,0.0957962962962963,0.16302962962962964,0.0998037037037037,0.19925185185185185,0.2601148148148148,0.10271851851851851,0.07928518518518518,0.0,skyscraper_12.jpg,skyscraper
